customer_id,bill_date,amount_due,payment_status,data_usage_gb,call_minutes,sms_count,promo_applied
C0818,2024-08-04,67.96,Paid,20.54,334,82,False
C0305,2024-07-31,19.22,Paid,98.09,450,182,True
C0089,2025-04-04,77.89,Paid,46.56,140,59,True
C0780,2024-10-04,43.93,Overdue,36.42,130,155,True
C0914,2025-04-05,81.38,Overdue,8.77,60,159,False
C0194,2024-09-10,36.31,Overdue,32.06,279,121,True
C0925,2024-11-23,77.25,Due,11.16,48,112,False
C0084,2024-10-26,146.37,Due,68.94,374,104,True
C0306,2024-07-16,185.19,Due,7.56,487,91,False
C0380,2024-06-14,96.9,Paid,2.64,149,185,True
C0426,2024-08-04,185.82,Due,19.74,108,170,False
C0624,2024-12-31,96.4,Due,4.11,467,136,True
C0514,2025-03-14,173.35,Paid,61.08,474,103,True
C0004,2025-01-05,100.11,Paid,26.83,474,6,True
C0818,2025-04-23,149.72,Overdue,9.12,87,36,False
C0360,2025-05-25,174.39,Overdue,90.85,57,151,True
C0367,2024-09-26,49.54,Due,87.92,183,134,False
C0682,2024-07-09,71.01,Overdue,74.29,450,114,False
C0088,2024-12-11,151.76,Paid,15.54,199,153,False
C0129,2024-07-05,83.06,Overdue,51.87,153,60,True
C0561,2024-12-21,161.24,Paid,99.18,154,168,False
C0884,2024-10-03,196.31,Overdue,57.54,320,155,False
C0529,2024-09-21,155.33,Paid,77.07,277,42,False
C0273,2024-06-11,30.97,Paid,77.51,114,22,True
C0612,2024-09-02,164.24,Due,77.93,464,170,False
C0471,2024-12-01,92.21,Paid,96.88,403,35,False
C0681,2024-07-23,15.53,Overdue,52.04,352,33,False
C0430,2024-09-18,148.32,Paid,51.62,1,63,True
C0953,2024-09-24,152.92,Paid,13.02,450,59,True
C0644,2025-05-04,173.15,Paid,12.52,407,174,True
C0624,2024-11-12,111.97,Due,41.37,273,117,True
C0408,2025-01-25,73.03,Overdue,48.17,340,84,False
C0624,2024-06-03,101.15,Overdue,50.9,457,165,False
C0054,2024-09-11,33.8,Due,18.56,482,83,True
C0183,2024-09-12,140.34,Overdue,72.49,233,88,False
C0533,2025-03-09,101.57,Due,18.23,34,132,False
C0780,2024-11-03,78.47,Paid,38.75,384,172,False
C0861,2025-01-03,101.83,Due,96.99,204,155,True
C0867,2025-03-15,25.03,Overdue,85.71,166,154,False
C0441,2024-10-25,130.49,Overdue,45.75,23,0,True
C0939,2024-12-09,188.77,Paid,32.61,156,77,True
C0803,2024-07-31,105.64,Due,28.05,114,22,False
C0585,2024-09-30,142.1,Due,18.25,345,112,False
C0400,2024-06-14,62.57,Overdue,5.02,57,77,True
C0993,2025-04-06,60.91,Due,92.99,68,25,False
C0200,2024-06-03,54.17,Paid,19.15,384,104,False
C0952,2024-11-16,41.85,Overdue,48.0,172,27,False
C0879,2024-06-20,42.74,Overdue,94.84,157,186,False
C0790,2025-05-17,183.28,Overdue,36.83,337,41,True
C0807,2025-05-22,108.15,Overdue,38.49,207,194,True
C0433,2024-10-22,72.64,Overdue,6.88,232,164,True
C0811,2025-05-15,188.18,Due,45.27,275,158,False
C0744,2024-08-22,156.66,Overdue,21.02,319,184,True
C0067,2024-11-26,84.53,Overdue,12.1,366,122,False
C0743,2024-08-25,115.0,Paid,61.63,427,124,False
C0939,2024-10-27,33.54,Paid,58.41,10,81,False
C0031,2024-11-25,47.25,Due,61.48,419,105,True
C0075,2025-01-17,25.25,Due,18.62,102,193,True
C0471,2025-01-26,34.55,Overdue,26.99,390,195,True
C0321,2025-04-16,130.77,Overdue,98.05,159,143,True
C0377,2025-03-14,67.48,Due,57.42,123,42,True
C0061,2024-10-28,20.14,Overdue,80.68,354,125,False
C0480,2025-04-22,118.89,Due,82.12,496,198,True
C0654,2025-02-19,22.93,Overdue,24.51,313,87,True
C0804,2024-10-26,46.54,Paid,30.02,455,113,False
C0458,2024-08-11,194.39,Due,37.95,322,55,True
C0831,2025-05-30,145.34,Paid,94.41,414,74,True
C0451,2024-11-11,101.71,Paid,69.4,234,172,True
C0186,2025-04-24,126.82,Due,58.26,11,23,True
C0025,2024-09-17,48.38,Overdue,41.75,127,176,False
C0866,2025-02-15,113.25,Overdue,50.87,296,195,False
C0380,2024-06-21,147.81,Due,56.2,334,164,False
C0151,2024-07-24,95.57,Due,37.92,188,20,False
C0352,2025-01-29,132.74,Paid,30.33,189,145,False
C0535,2025-01-11,170.82,Overdue,52.74,460,183,False
C0842,2025-05-01,82.61,Due,52.26,61,174,False
C0529,2024-10-26,53.06,Paid,86.73,377,198,True
C0675,2024-12-15,96.52,Paid,9.15,384,51,True
C0737,2024-08-14,110.92,Paid,42.2,72,11,False
C0055,2025-05-29,54.94,Overdue,32.57,395,176,False
C0551,2025-05-15,90.65,Overdue,84.7,97,199,False
C0399,2024-07-21,128.75,Overdue,84.58,1,183,True
C0713,2024-11-24,88.4,Due,59.78,92,21,False
C0824,2024-07-16,129.5,Due,21.83,436,16,False
C0617,2024-09-26,46.15,Overdue,6.9,156,48,True
C0100,2024-12-29,13.17,Overdue,70.25,302,37,False
C0497,2024-11-23,165.93,Overdue,94.61,25,20,False
C0780,2024-11-06,89.03,Paid,79.09,305,170,False
C0309,2024-09-10,148.54,Paid,24.61,418,63,False
C0183,2024-12-01,123.07,Paid,50.08,219,28,True
C0478,2024-09-04,191.01,Overdue,63.39,285,26,False
C0829,2025-02-11,128.14,Due,79.22,289,91,False
C0968,2024-12-28,50.21,Paid,92.07,115,152,True
C0348,2025-05-27,37.41,Due,69.42,194,99,False
C0721,2025-04-14,84.31,Overdue,78.17,150,93,True
C0614,2024-12-16,20.6,Due,94.99,46,125,True
C0176,2025-02-17,56.09,Overdue,6.93,139,16,False
C0476,2024-12-01,165.59,Paid,68.83,361,15,False
C0645,2025-02-19,61.29,Overdue,59.47,377,170,False
C0119,2024-10-28,141.98,Due,66.21,279,91,False
C0385,2025-05-02,62.1,Paid,53.69,198,81,True
C0411,2025-05-11,97.32,Paid,6.14,461,149,True
C0434,2024-08-20,127.19,Paid,77.25,61,188,True
C0727,2024-10-20,114.14,Due,11.25,272,83,False
C0035,2025-02-20,124.07,Overdue,95.24,57,91,False
C0544,2025-05-28,52.01,Due,14.21,321,179,False
C0840,2024-10-19,199.35,Due,44.27,278,142,False
C0051,2024-06-28,53.48,Overdue,47.95,169,47,True
C0280,2025-02-22,36.55,Paid,61.39,351,136,False
C0574,2025-02-28,41.78,Due,99.48,494,67,True
C0706,2025-05-18,179.32,Overdue,92.45,436,156,False
C0846,2024-09-20,177.01,Paid,72.87,38,151,False
C0767,2025-02-28,21.55,Due,54.44,371,49,True
C0871,2024-09-19,88.74,Overdue,27.22,30,170,False
C0747,2024-07-27,106.97,Due,23.94,147,196,False
C0842,2025-03-15,11.09,Overdue,24.46,369,75,True
C0622,2024-11-30,77.95,Overdue,52.89,182,113,False
C0370,2025-04-14,86.24,Paid,35.64,381,34,True
C0272,2024-10-29,180.7,Paid,58.05,22,100,True
C0217,2025-03-15,155.92,Paid,18.02,77,168,True
C0512,2024-10-15,98.69,Paid,39.48,387,164,True
C0920,2025-05-01,122.94,Paid,90.5,381,193,True
C0335,2024-12-27,92.64,Overdue,67.91,376,4,False
C0200,2024-10-21,145.56,Paid,19.94,60,92,True
C0174,2025-02-18,119.98,Due,93.62,164,72,False
C0356,2025-04-29,47.22,Due,42.45,276,56,True
C0208,2025-04-26,168.93,Due,95.84,144,200,True
C0127,2024-08-21,76.61,Paid,20.9,147,175,True
C0627,2025-01-24,65.24,Due,14.07,313,93,True
C0370,2024-11-29,141.29,Overdue,4.99,435,68,False
C0255,2024-07-04,105.93,Paid,99.12,254,149,False
C0941,2025-03-26,112.49,Paid,10.54,225,190,True
C0793,2024-09-07,109.23,Paid,55.8,6,182,True
C0617,2025-04-21,143.77,Paid,78.71,94,171,False
C0853,2024-12-01,35.78,Due,58.44,248,198,True
C0766,2024-08-14,122.8,Overdue,84.75,29,139,True
C0709,2025-02-04,111.43,Paid,56.87,1,147,False
C0078,2025-04-28,114.72,Paid,99.46,194,72,True
C0182,2025-05-17,188.18,Due,74.36,186,35,True
C0396,2025-04-10,43.67,Paid,51.05,277,125,False
C0230,2024-08-06,33.0,Paid,76.09,0,156,False
C0671,2024-12-15,142.91,Overdue,23.14,274,183,True
C0068,2025-02-05,66.46,Overdue,23.49,75,160,False
C0640,2024-10-21,97.74,Due,59.03,219,42,False
C0242,2025-04-03,74.5,Paid,96.52,239,137,False
C0586,2024-10-07,45.37,Paid,80.61,252,106,False
C0862,2024-10-25,176.55,Due,17.16,447,136,True
C0031,2024-06-03,35.31,Paid,79.82,313,119,False
C0132,2025-03-31,91.71,Overdue,21.8,412,18,True
C0578,2024-10-10,10.85,Paid,53.64,134,50,False
C0777,2025-03-30,176.35,Paid,2.21,189,187,False
C0588,2025-03-30,141.63,Due,72.5,437,80,True
C0826,2024-07-05,84.05,Overdue,23.16,477,100,False
C0290,2025-03-17,87.6,Paid,64.14,289,11,True
C0781,2024-11-11,23.09,Overdue,10.26,308,95,True
C0988,2025-03-13,128.09,Due,23.77,135,89,True
C0917,2024-09-14,42.55,Paid,84.51,356,45,False
C0526,2024-07-26,121.38,Paid,3.12,78,187,True
C0873,2025-04-05,76.26,Paid,49.18,55,164,False
C0188,2024-12-20,199.25,Due,99.04,116,44,True
C0168,2025-04-21,13.44,Overdue,91.18,43,126,True
C0500,2025-05-27,182.61,Overdue,53.49,384,127,False
C0932,2025-05-03,100.74,Due,85.66,366,179,True
C0369,2024-10-10,19.78,Due,71.47,242,51,True
C0401,2024-10-26,109.57,Due,37.02,376,86,True
C0574,2024-07-06,185.0,Due,98.75,26,102,False
C0942,2025-05-25,194.62,Overdue,20.51,479,86,True
C0727,2025-03-30,10.44,Paid,76.52,85,153,True
C0915,2024-06-04,67.29,Due,58.01,267,74,False
C0139,2025-03-21,187.46,Paid,36.47,327,62,True
C0287,2024-06-15,102.15,Overdue,71.41,155,161,False
C0522,2024-12-04,95.97,Due,94.12,222,61,True
C0290,2024-07-06,41.37,Paid,55.63,241,121,False
C0510,2024-12-15,11.55,Paid,30.49,162,76,True
C0622,2025-02-12,39.11,Due,50.98,93,133,False
C0185,2024-09-22,80.79,Due,43.27,395,173,True
C0932,2024-08-21,82.57,Paid,2.99,246,127,True
C0529,2024-09-11,60.84,Due,97.36,232,112,True
C0046,2024-12-06,106.09,Due,25.99,171,20,False
C0439,2025-02-08,92.41,Paid,59.09,484,101,True
C0089,2025-01-25,174.61,Due,66.14,77,151,False
C0367,2025-05-31,187.05,Overdue,28.63,357,25,False
C0248,2024-08-12,102.64,Paid,83.06,306,35,True
C0910,2025-04-06,32.17,Paid,59.1,304,12,False
C0797,2025-02-04,180.62,Due,37.6,43,55,True
C0679,2025-01-10,68.63,Overdue,60.27,132,161,False
C0339,2025-02-25,102.68,Paid,18.77,217,131,False
C0572,2024-09-19,110.13,Overdue,96.81,167,194,False
C0517,2025-04-28,128.27,Overdue,87.47,323,186,True
C0805,2025-04-27,160.21,Paid,3.0,325,49,False
C0873,2024-10-16,87.69,Due,96.32,408,125,False
C0570,2025-04-14,180.61,Paid,47.88,336,9,False
C0112,2025-04-18,55.39,Due,92.61,246,88,True
C0126,2025-03-03,149.31,Due,81.77,313,129,False
C0493,2024-07-23,105.7,Overdue,76.95,304,155,False
C0283,2025-03-07,165.36,Paid,96.84,170,82,False
C0351,2024-09-06,102.73,Paid,80.58,410,35,False
C0204,2025-03-01,28.63,Due,20.96,313,179,False
C0489,2024-09-11,174.9,Paid,35.93,226,50,False
C0097,2025-05-18,178.33,Overdue,96.24,97,96,True
C0450,2024-11-03,92.17,Due,29.85,347,59,False
C0926,2025-04-24,21.55,Paid,12.64,442,199,False
C0114,2024-08-17,103.15,Due,78.09,420,19,False
C0654,2024-08-08,153.53,Paid,69.73,198,18,False
C0921,2025-03-02,139.63,Overdue,44.85,104,24,False
C0753,2024-11-06,184.32,Paid,17.58,113,192,False
C0623,2024-07-11,16.41,Paid,11.53,9,153,True
C0041,2024-10-18,157.73,Due,21.98,311,93,False
C0284,2024-10-08,70.39,Due,67.06,59,109,True
C0168,2025-03-01,186.76,Due,48.41,255,163,True
C0964,2025-05-22,109.32,Due,68.63,448,180,True
C0416,2025-02-16,138.24,Due,29.84,311,124,False
C0223,2024-11-11,104.39,Paid,66.08,390,113,False
C0989,2024-08-07,30.06,Paid,20.21,389,146,False
C0817,2025-02-17,13.61,Due,12.2,388,109,False
C0718,2024-12-18,141.88,Paid,25.69,122,44,False
C0824,2025-05-02,12.54,Overdue,70.1,381,93,True
C0443,2025-02-28,91.37,Due,51.38,480,185,False
C0429,2024-07-16,196.88,Due,76.76,299,137,True
C0799,2025-05-21,123.82,Paid,7.26,239,67,False
C0846,2024-09-16,92.89,Due,91.38,156,190,True
C0220,2025-04-04,79.53,Overdue,59.59,440,123,True
C0235,2025-04-16,73.74,Paid,70.11,465,31,False
C0488,2025-04-23,132.16,Due,28.39,101,164,True
C0827,2025-05-25,60.73,Paid,50.24,130,129,True
C0152,2024-07-19,93.15,Due,82.92,343,67,True
C0960,2025-05-06,120.65,Overdue,1.01,180,152,False
C0272,2025-04-08,172.84,Paid,65.83,320,168,True
C0754,2024-12-13,42.11,Paid,94.38,420,195,True
C0454,2024-08-18,191.7,Due,6.21,360,151,True
C0584,2025-01-07,175.47,Overdue,45.55,199,145,False
C0761,2024-07-30,26.78,Due,95.22,110,89,False
C0716,2024-09-04,39.91,Overdue,49.64,282,140,True
C0037,2024-12-18,48.64,Overdue,55.56,53,145,True
C0599,2024-08-10,79.2,Paid,44.08,97,136,True
C0617,2025-01-04,31.05,Paid,93.6,494,117,True
C0806,2025-01-16,131.97,Overdue,99.96,259,196,True
C0139,2025-01-20,90.96,Overdue,74.29,363,121,False
C0588,2024-10-12,121.11,Overdue,60.11,50,71,True
C0906,2025-02-12,66.99,Paid,63.28,468,178,True
C0742,2025-03-04,79.61,Overdue,52.38,401,166,False
C0571,2024-07-03,104.44,Paid,41.36,475,127,True
C0664,2024-09-29,20.61,Paid,9.79,466,103,False
C0698,2025-03-01,29.08,Due,95.9,156,37,True
C0066,2024-11-26,57.91,Paid,54.86,163,15,True
C0854,2024-11-21,154.53,Paid,50.73,440,91,False
C0475,2024-11-20,26.82,Due,28.66,465,135,False
C0337,2024-09-19,156.68,Overdue,18.92,224,5,True
C0856,2024-07-01,59.76,Overdue,86.57,326,154,False
C0757,2024-12-09,17.69,Due,11.94,282,198,False
C0696,2024-08-10,164.56,Due,46.1,251,106,False
C0617,2025-03-02,44.62,Paid,16.75,141,1,True
C0178,2024-11-15,137.44,Due,69.31,473,185,True
C0684,2025-01-30,38.8,Overdue,21.85,433,2,False
C0385,2025-02-01,103.6,Due,15.42,115,32,True
C0929,2024-09-24,142.56,Due,82.56,354,149,False
C0568,2024-11-01,64.86,Paid,54.28,139,30,True
C0935,2024-11-23,121.43,Due,55.67,323,32,False
C0388,2025-03-24,99.09,Due,2.51,381,145,False
C0190,2025-05-24,127.12,Paid,23.76,303,123,True
C0295,2024-12-12,109.1,Overdue,20.58,56,80,True
C0191,2024-12-26,157.5,Due,35.47,410,124,False
C0652,2024-06-22,179.6,Paid,54.55,38,35,True
C0428,2025-04-22,107.58,Paid,95.56,129,77,False
C0537,2025-01-02,87.79,Paid,49.25,16,126,False
C0937,2024-08-28,83.98,Due,90.36,37,64,True
C0458,2025-05-26,54.52,Overdue,47.44,72,153,True
C0981,2024-10-28,78.93,Overdue,21.81,338,197,True
C0974,2025-05-09,27.95,Due,52.48,355,23,False
C0851,2024-07-28,159.77,Due,28.51,446,147,False
C0160,2025-03-04,40.92,Overdue,15.0,499,55,True
C0070,2025-04-02,132.67,Due,3.8,295,162,False
C0296,2024-11-17,158.4,Paid,97.51,95,114,True
C0368,2024-10-28,151.45,Overdue,94.68,448,159,True
C0804,2025-03-29,34.3,Paid,20.3,24,189,True
C0986,2025-02-01,166.0,Due,89.18,277,192,False
C0953,2025-04-17,14.86,Paid,31.37,146,188,True
C0250,2025-05-22,130.04,Overdue,18.1,36,199,False
C0876,2024-11-05,19.3,Overdue,40.33,79,5,False
C0479,2025-04-12,126.11,Overdue,12.53,175,158,True
C0748,2025-02-03,181.05,Due,23.5,160,1,False
C0741,2024-09-16,43.38,Due,7.53,266,31,False
C0547,2024-06-12,45.19,Overdue,24.45,71,16,False
C0191,2024-08-23,182.14,Paid,34.48,100,172,False
C0779,2024-07-16,180.59,Paid,46.81,261,5,False
C0087,2025-01-04,99.52,Paid,99.77,36,11,True
C0600,2025-03-04,162.58,Due,96.85,76,73,False
C0472,2025-03-12,182.43,Overdue,82.77,61,195,True
C0774,2024-11-20,68.25,Paid,58.57,46,38,True
C0688,2025-03-19,133.64,Overdue,47.0,173,10,False
C0510,2024-10-22,14.83,Due,20.06,485,31,True
C0664,2024-08-20,191.31,Paid,15.5,452,92,False
C0680,2024-12-20,87.85,Overdue,44.99,202,127,False
C0392,2024-06-06,108.11,Paid,69.88,431,153,True
C0831,2025-02-20,144.22,Overdue,16.05,288,129,True
C0520,2025-04-15,169.02,Overdue,64.07,292,52,True
C0521,2024-09-24,68.34,Overdue,3.19,437,18,False
C0280,2025-02-02,123.56,Overdue,53.18,120,67,False
C0024,2025-01-22,125.92,Due,43.15,333,182,True
C0097,2024-11-25,179.27,Due,20.2,167,64,False
C0754,2024-10-27,68.11,Paid,39.72,417,189,True
C0431,2025-03-31,184.56,Paid,48.6,249,170,False
C0395,2024-09-19,133.33,Overdue,22.54,453,130,True
C0933,2024-11-23,176.85,Due,82.58,452,186,True
C0667,2025-05-30,70.42,Overdue,76.88,315,57,True
C0832,2024-06-09,118.98,Paid,24.57,44,27,True
C0038,2024-08-03,13.11,Overdue,80.56,115,27,False
C0621,2025-01-10,119.04,Due,38.08,47,161,True
C0304,2024-08-15,79.95,Paid,64.23,103,168,True
C0284,2025-05-31,144.09,Due,77.65,133,123,False
C0249,2024-11-13,184.31,Due,21.42,138,20,False
C0563,2024-10-31,10.89,Due,14.25,430,25,False
C0904,2025-02-11,150.9,Overdue,51.05,416,119,True
C0247,2024-08-09,59.77,Paid,56.21,274,40,False
C0764,2024-10-10,37.01,Overdue,32.33,484,141,True
C0928,2025-05-25,116.33,Due,12.57,258,114,False
C0781,2025-01-31,87.14,Overdue,46.09,480,63,False
C0622,2025-03-09,38.25,Overdue,13.24,25,171,False
C0593,2024-12-08,160.5,Paid,21.95,2,186,False
C0793,2024-10-30,29.09,Paid,56.29,55,162,False
C0660,2024-06-07,115.54,Overdue,84.69,481,75,True
C0563,2024-07-10,150.56,Overdue,78.38,386,75,True
C0437,2024-12-04,101.24,Due,14.36,206,58,False
C0235,2024-07-14,87.23,Due,68.06,112,66,True
C0362,2025-04-11,52.36,Paid,78.45,77,94,False
C0898,2025-02-02,62.56,Due,46.57,187,72,True
C0617,2025-02-22,66.82,Due,18.54,20,46,False
C0291,2024-12-05,67.24,Overdue,65.38,109,199,True
C0912,2025-01-10,85.98,Due,96.43,338,188,True
C0673,2024-08-05,169.5,Paid,24.98,48,191,False
C0400,2024-06-21,25.94,Overdue,97.86,331,148,False
C0779,2024-12-20,94.33,Overdue,17.04,479,37,False
C0067,2025-05-20,145.62,Overdue,52.17,457,144,False
C0233,2025-06-02,70.29,Paid,21.6,429,178,False
C0255,2025-04-06,59.12,Overdue,2.41,212,71,True
C0968,2025-01-16,170.9,Overdue,81.45,181,123,False
C0054,2025-01-05,85.29,Due,29.12,470,140,False
C0339,2024-06-06,166.32,Paid,35.89,1,112,False
C0057,2024-06-09,146.79,Paid,62.31,124,155,False
C0732,2024-12-09,92.51,Due,90.88,94,42,True
C0359,2025-01-05,156.24,Paid,63.99,7,198,True
C0294,2024-10-16,188.45,Due,31.64,167,5,True
C0517,2025-01-10,190.1,Due,39.55,311,70,True
C0238,2024-06-28,158.76,Paid,5.9,442,146,False
C0367,2025-04-23,80.63,Overdue,11.42,240,71,False
C0482,2025-03-18,24.62,Paid,17.92,60,58,True
C0273,2025-03-26,127.68,Paid,80.44,469,73,False
C0972,2024-09-30,175.5,Overdue,35.28,293,126,False
C0368,2025-03-22,112.0,Due,95.07,403,75,True
C0155,2024-11-07,21.36,Paid,36.99,94,188,False
C0510,2024-06-14,18.83,Paid,88.12,304,94,False
C0666,2024-12-13,54.99,Paid,43.2,181,21,True
C0170,2025-05-08,140.99,Overdue,87.58,118,57,False
C0878,2025-05-03,31.05,Overdue,80.9,440,194,False
C0198,2025-02-25,139.44,Overdue,62.12,376,12,False
C0068,2025-03-30,148.67,Overdue,55.81,256,151,True
C0565,2024-06-06,67.41,Paid,12.76,272,67,False
C0123,2024-11-05,189.9,Overdue,19.06,295,147,True
C0946,2025-01-07,122.46,Paid,30.85,128,137,False
C0862,2025-05-08,27.83,Overdue,2.63,86,35,False
C0477,2025-03-27,194.45,Overdue,89.4,454,172,False
C0533,2024-10-07,121.42,Paid,40.44,276,97,True
C0698,2025-03-28,21.24,Overdue,29.4,423,200,True
C0354,2024-12-09,106.81,Due,89.79,40,28,True
C0382,2024-12-11,71.58,Overdue,95.05,45,75,True
C0045,2024-12-26,60.58,Paid,46.82,6,10,False
C0083,2025-05-07,143.64,Due,17.72,237,127,False
C0571,2024-07-27,57.32,Overdue,3.99,410,36,False
C0271,2024-07-16,137.14,Paid,2.53,14,134,True
C0471,2025-03-07,96.11,Due,49.97,490,159,True
C0908,2024-08-07,67.92,Overdue,94.16,6,96,True
C0207,2024-07-13,151.87,Overdue,1.85,193,112,False
C0529,2025-02-22,169.88,Paid,34.99,206,50,False
C0954,2024-11-29,110.38,Paid,30.07,137,73,True
C0825,2025-05-23,69.43,Overdue,51.82,131,87,False
C0471,2025-05-27,76.93,Paid,64.67,334,53,True
C0294,2024-10-09,71.9,Due,14.31,188,100,False
C0198,2024-11-12,93.95,Paid,33.58,239,119,True
C0518,2024-10-10,170.93,Overdue,76.38,308,46,True
C0915,2025-05-28,96.64,Paid,50.26,198,34,False
C0766,2025-06-02,153.18,Overdue,8.36,440,132,False
C0226,2024-12-29,132.22,Due,2.07,163,135,True
C0236,2024-08-20,117.44,Due,33.0,258,53,False
C0340,2025-02-12,149.57,Overdue,3.14,117,182,True
C0054,2024-07-03,192.46,Paid,18.9,77,38,False
C0203,2025-06-02,21.98,Due,46.45,126,3,False
C0636,2024-06-07,154.24,Due,48.53,463,101,True
C0075,2024-11-13,75.88,Paid,14.8,304,79,False
C0679,2025-02-08,40.31,Overdue,36.39,372,194,True
C0862,2025-03-13,17.78,Paid,44.34,367,128,False
C0176,2024-11-16,138.71,Overdue,15.31,427,17,False
C0818,2024-12-05,134.83,Due,86.36,372,91,True
C0886,2024-07-03,40.51,Due,26.33,465,174,True
C0784,2024-11-05,88.14,Due,58.63,277,18,False
C0125,2024-08-15,110.84,Overdue,32.99,263,0,False
C0023,2025-04-07,22.91,Due,75.25,182,183,True
C0597,2025-03-28,33.58,Due,58.24,9,66,True
C0177,2025-04-01,74.53,Due,93.48,163,160,False
C0934,2024-09-21,100.6,Paid,12.48,53,102,False
C0139,2025-02-04,31.15,Paid,91.32,392,151,False
C0882,2024-11-01,191.36,Paid,62.21,306,12,False
C0243,2025-01-23,90.84,Overdue,94.0,356,144,False
C0194,2024-10-16,144.09,Overdue,86.86,227,6,True
C0850,2024-08-02,20.29,Overdue,80.13,136,14,False
C0608,2025-02-13,86.91,Due,19.13,3,131,False
C0482,2024-09-27,46.05,Paid,79.35,283,19,True
C0763,2025-02-18,123.69,Due,87.37,181,106,False
C0796,2025-02-06,120.38,Paid,66.23,167,119,True
C0604,2025-01-19,22.16,Due,6.1,167,26,False
C0730,2025-02-18,18.69,Paid,69.06,431,79,False
C0183,2024-12-23,110.95,Due,48.27,18,102,False
C0125,2025-02-16,40.4,Overdue,20.89,153,52,True
C0708,2025-01-20,104.07,Paid,58.67,180,91,True
C0197,2025-01-25,145.1,Overdue,27.28,482,10,True
C0034,2025-01-25,23.48,Overdue,47.86,459,163,True
C0752,2024-06-12,52.77,Paid,54.01,350,89,True
C0053,2025-04-03,106.54,Paid,81.97,485,150,True
C0543,2025-03-25,108.08,Paid,94.31,193,127,True
C0371,2025-05-02,145.48,Overdue,95.95,388,191,True
C0882,2025-03-04,60.68,Due,72.41,447,53,True
C0190,2024-11-12,33.43,Overdue,61.42,214,98,False
C0896,2024-12-26,100.59,Overdue,44.66,304,61,False
C0974,2025-01-09,32.26,Paid,86.15,109,192,True
C0468,2024-08-13,65.6,Overdue,53.55,96,98,True
C0855,2025-01-06,24.14,Paid,13.78,134,124,False
C0898,2025-04-01,151.38,Due,27.87,3,105,False
C0291,2024-06-12,30.13,Due,66.74,246,125,True
C0868,2024-10-08,79.99,Overdue,1.12,257,0,False
C0667,2025-01-18,178.7,Paid,49.54,323,85,True
C0100,2024-06-14,58.0,Paid,91.27,246,95,True
C0900,2024-06-05,114.17,Due,87.48,258,188,True
C0251,2024-07-18,99.8,Due,98.8,417,46,False
C0492,2024-08-27,134.92,Overdue,12.58,236,55,False
C0140,2024-11-17,42.74,Paid,86.48,369,3,True
C0846,2025-02-05,46.77,Due,49.02,374,146,False
C0734,2024-06-06,133.87,Due,30.57,29,31,False
C0860,2024-11-29,115.57,Paid,9.28,317,91,False
C0181,2025-01-02,35.25,Overdue,12.6,479,128,True
C0814,2024-12-07,41.94,Due,52.19,235,136,False
C0160,2025-03-01,164.11,Overdue,20.8,204,79,False
C0452,2025-01-03,165.69,Overdue,3.12,261,20,True
C0867,2024-08-06,25.15,Due,63.63,437,97,True
C0409,2025-03-12,135.65,Overdue,55.19,251,189,True
C0331,2025-05-12,136.57,Overdue,1.78,198,163,False
C0316,2024-09-02,32.97,Paid,31.97,74,2,True
C0773,2024-10-17,41.48,Overdue,61.4,206,66,True
C0996,2024-06-30,40.91,Overdue,2.43,172,131,False
C0388,2024-09-27,157.11,Overdue,11.98,350,137,True
C0633,2024-09-24,84.37,Due,32.7,271,98,False
C0462,2025-01-18,126.96,Due,66.76,482,16,True
C0273,2025-04-05,193.17,Overdue,56.51,135,56,False
C0497,2024-08-22,48.68,Overdue,18.52,420,29,True
C0925,2024-12-03,81.52,Due,36.91,489,27,True
C0566,2024-07-26,23.2,Paid,67.36,322,24,True
C0103,2025-04-11,158.61,Due,45.29,168,24,True
C0700,2024-09-27,177.27,Overdue,46.39,283,15,True
C0099,2024-11-28,194.11,Due,10.76,165,18,True
C0471,2024-07-22,123.07,Overdue,25.07,298,100,True
C0894,2024-08-21,82.21,Overdue,43.13,453,74,False
C0716,2024-08-04,79.87,Paid,95.31,384,49,False
C0259,2025-01-23,63.8,Due,40.46,391,60,True
C0607,2024-08-06,169.42,Overdue,46.51,360,64,False
C0260,2025-04-18,173.65,Due,81.07,0,151,True
