customer_id,timestamp,activity_type,data_volume_mb,duration_seconds,age,gender,location,signup_date,contract_type,service_plan,monthly_charges,total_charges,payment_method,churn,page_visited,visit_timestamp,time_on_page_seconds,browser,bill_date,amount_due,payment_status,data_usage_gb,call_minutes,sms_count,promo_applied
C0174,2025-06-02 16:43:34.604777+00:00,Sms_Sent,80.0,0.0,39,Other,Houston,2023-01-12 00:00:00+00:00,Two Year,Standard,28.75,1116.57,E-Wallet,0,,,,,2024-12-22 00:00:00+00:00,27.7,Overdue,38.61,233.0,150.0,True
C0489,2025-06-03 13:27:34.604831+00:00,App_Login,57.0,0.0,53,Female,Chicago,2022-12-19 00:00:00+00:00,Monthly,Basic,64.57,3101.45,E-Wallet,1,,,,,2025-03-25 00:00:00+00:00,71.13,Due,28.6,334.0,10.0,True
C0079,2025-06-03 06:15:34.604882+00:00,App_Login,37.0,0.0,57,Other,Houston,2025-04-15 00:00:00+00:00,Monthly,Premium,57.55,3803.14,Credit Card,0,,,,,2024-11-15 00:00:00+00:00,104.11,Overdue,71.44,73.0,34.0,False
C0882,2025-06-03 12:32:34.604898+00:00,Call,41.0,0.0,68,Female,Chicago,2024-07-22 00:00:00+00:00,Two Year,Standard,136.59,2995.48,Mail,0,,,,,2024-06-11 00:00:00+00:00,186.97,Due,8.64,385.0,100.0,False
C0554,2025-06-03 14:25:34.604906+00:00,Video_Stream,0.0,0.0,62,Male,New York,2024-10-04 00:00:00+00:00,Two Year,Basic,128.5,2850.05,Mail,0,,,,,2024-08-05 00:00:00+00:00,14.53,Overdue,61.6,438.0,2.0,False
C0809,2025-06-03 16:32:34.604967+00:00,Video_Stream,9.0,0.0,29,Female,Chicago,2025-01-24 00:00:00+00:00,Monthly,Standard,89.94,4205.85,E-Wallet,0,,,,,2024-12-17 00:00:00+00:00,129.94,Due,77.7,300.0,47.0,True
C0293,2025-06-03 11:59:34.604971+00:00,Call,31.0,0.0,39,Male,Chicago,2023-04-09 00:00:00+00:00,Two Year,Standard,47.98,2827.52,Bank Transfer,0,,,,,2024-11-25 00:00:00+00:00,112.9,Due,87.96,23.0,181.0,False
C0186,2025-06-02 22:49:34.604973+00:00,Video_Stream,3.0,0.0,28,Other,Houston,2024-10-28 00:00:00+00:00,Monthly,Basic,103.35,4801.41,Mail,0,,,,,2024-09-24 00:00:00+00:00,197.84,Due,18.78,59.0,184.0,False
C0633,2025-06-03 06:42:34.604982+00:00,Sms_Sent,0.0,0.0,50,Other,New York,2023-01-29 00:00:00+00:00,Monthly,Basic,111.0,3259.19,Bank Transfer,0,,,,,2024-11-01 00:00:00+00:00,74.74,Overdue,73.6,345.0,143.0,False
C0406,2025-06-02 20:57:34.605017+00:00,Data_Usage,0.0,129.0,60,Female,Chicago,2024-05-02 00:00:00+00:00,Monthly,Premium,73.41,4265.19,Credit Card,0,Plans,2025-06-03 15:34:25.053512+00:00,64.0,Edge,2025-05-23 00:00:00+00:00,192.88,Overdue,52.72,447.0,181.0,False
C0591,2025-06-03 08:04:34.605019+00:00,Sms_Sent,0.0,0.0,57,Other,Houston,2024-01-01 00:00:00+00:00,Annual,Premium,101.22,2874.29,Credit Card,0,,,,,2024-12-27 00:00:00+00:00,69.16,Paid,61.18,36.0,120.0,False
C0670,2025-06-02 22:00:34.605021+00:00,Data_Usage,25.0,0.0,61,Other,Chicago,2023-01-08 00:00:00+00:00,Two Year,Standard,62.75,3051.16,Mail,1,,,,,2024-08-10 00:00:00+00:00,94.19,Paid,35.65,396.0,141.0,False
C0508,2025-06-03 04:49:34.605097+00:00,Data_Usage,54.0,0.0,52,Male,Los Angeles,2024-09-25 00:00:00+00:00,Two Year,Standard,104.07,4439.92,Mail,0,,,,,2024-12-17 00:00:00+00:00,22.69,Paid,27.76,64.0,187.0,True
C0009,2025-06-03 00:15:34.605100+00:00,App_Login,0.0,0.0,21,Male,New York,2023-10-17 00:00:00+00:00,Monthly,Basic,29.49,1427.23,Mail,0,,,,,2024-06-28 00:00:00+00:00,60.27,Overdue,84.72,160.0,77.0,False
C0661,2025-06-02 17:04:34.605159+00:00,Call,76.0,0.0,18,Female,New York,2023-08-31 00:00:00+00:00,Annual,Premium,96.45,2090.74,Credit Card,1,,,,,2024-10-15 00:00:00+00:00,40.78,Paid,69.56,22.0,141.0,True
C0159,2025-06-03 01:54:34.605162+00:00,Data_Usage,31.0,0.0,44,Male,New York,2025-03-03 00:00:00+00:00,Annual,Premium,82.83,4758.44,Mail,1,,,,,2024-12-16 00:00:00+00:00,125.37,Paid,80.54,325.0,181.0,True
C0724,2025-06-02 22:00:34.605177+00:00,Sms_Sent,0.0,0.0,56,Other,Miami,2024-09-06 00:00:00+00:00,Two Year,Premium,113.78,2348.58,Credit Card,0,,,,,2025-05-30 00:00:00+00:00,175.13,Paid,18.42,250.0,29.0,False
C0314,2025-06-03 08:48:34.605185+00:00,Video_Stream,0.0,527.0,44,Other,Miami,2024-08-14 00:00:00+00:00,Monthly,Premium,87.56,4340.12,Bank Transfer,1,,,,,2024-11-13 00:00:00+00:00,151.58,Overdue,5.48,415.0,157.0,False
C0390,2025-06-03 04:28:34.605220+00:00,Sms_Sent,0.0,0.0,46,Female,Houston,2023-03-13 00:00:00+00:00,Annual,Basic,82.27,1542.59,Mail,0,,,,,2025-01-17 00:00:00+00:00,78.99,Paid,93.28,71.0,9.0,True
C0105,2025-06-02 20:58:34.605232+00:00,Video_Stream,13.0,88.0,32,Male,New York,2024-08-03 00:00:00+00:00,Two Year,Basic,65.67,1588.03,Mail,0,,,,,2025-03-18 00:00:00+00:00,37.67,Paid,65.41,74.0,198.0,False
C0289,2025-06-03 15:54:34.605251+00:00,Video_Stream,6.0,185.0,63,Male,New York,2024-08-20 00:00:00+00:00,Annual,Premium,122.65,4769.26,E-Wallet,1,,,,,2025-05-25 00:00:00+00:00,170.2,Due,72.87,461.0,91.0,True
C0842,2025-06-03 11:39:34.605259+00:00,Sms_Sent,94.0,0.0,51,Other,Miami,2024-06-16 00:00:00+00:00,Two Year,Standard,111.27,2302.46,Credit Card,0,,,,,2024-10-31 00:00:00+00:00,69.25,Paid,34.02,348.0,48.0,True
C0349,2025-06-03 05:00:34.605263+00:00,Call,0.0,0.0,56,Other,Los Angeles,2024-03-09 00:00:00+00:00,Monthly,Premium,77.99,4666.58,Bank Transfer,0,,,,,,,,,,,
C0673,2025-06-03 12:32:34.605264+00:00,Call,0.0,531.0,70,Female,Los Angeles,2023-08-25 00:00:00+00:00,Annual,Premium,118.42,3729.92,Mail,0,,,,,2024-08-26 00:00:00+00:00,57.59,Overdue,77.38,29.0,157.0,False
C0321,2025-06-03 13:29:34.605272+00:00,Call,81.0,600.0,70,Male,Los Angeles,2023-01-21 00:00:00+00:00,Monthly,Basic,108.84,2585.5,E-Wallet,0,,,,,2025-03-24 00:00:00+00:00,82.61,Overdue,39.98,144.0,189.0,False
C0548,2025-06-03 09:53:34.605328+00:00,App_Login,22.0,0.0,69,Female,Miami,2024-10-24 00:00:00+00:00,Annual,Premium,83.32,4008.87,Credit Card,1,,,,,2024-10-05 00:00:00+00:00,185.37,Paid,97.01,109.0,118.0,False
C0104,2025-06-03 15:38:34.605332+00:00,Sms_Sent,76.0,0.0,33,Female,Los Angeles,2023-07-09 00:00:00+00:00,Two Year,Basic,27.34,2367.26,E-Wallet,0,,,,,2025-05-15 00:00:00+00:00,113.3,Overdue,39.75,255.0,76.0,True
C0985,2025-06-02 22:22:34.605337+00:00,Call,0.0,0.0,44,Other,Miami,2024-08-01 00:00:00+00:00,Monthly,Standard,143.42,84.39,E-Wallet,0,,,,,2024-11-18 00:00:00+00:00,81.02,Overdue,52.49,348.0,110.0,True
C0874,2025-06-03 08:18:34.605444+00:00,Sms_Sent,91.0,543.0,64,Male,Houston,2024-11-17 00:00:00+00:00,Monthly,Standard,62.75,1422.16,E-Wallet,0,,,,,2024-07-10 00:00:00+00:00,170.78,Paid,27.25,283.0,131.0,True
C0109,2025-06-03 04:18:34.605447+00:00,Video_Stream,17.0,0.0,42,Female,Miami,2024-02-08 00:00:00+00:00,Annual,Premium,83.68,2088.19,Credit Card,0,,,,,2024-07-10 00:00:00+00:00,111.72,Overdue,18.1,148.0,101.0,True
C0594,2025-06-03 13:21:34.605463+00:00,Sms_Sent,69.0,0.0,18,Other,Miami,2024-01-29 00:00:00+00:00,Annual,Premium,143.05,3374.37,Mail,1,,,,,2025-05-06 00:00:00+00:00,177.94,Paid,13.21,462.0,94.0,True
C0226,2025-06-03 00:29:34.605565+00:00,Data_Usage,89.0,0.0,70,Female,Houston,2022-10-30 00:00:00+00:00,Two Year,Standard,113.89,4609.14,E-Wallet,1,,,,,2024-10-18 00:00:00+00:00,36.72,Overdue,9.06,196.0,136.0,False
C0884,2025-06-03 08:34:34.605608+00:00,Sms_Sent,73.0,0.0,38,Male,Los Angeles,2023-11-22 00:00:00+00:00,Annual,Basic,79.09,2690.52,Credit Card,1,,,,,2024-06-17 00:00:00+00:00,154.2,Due,88.26,469.0,55.0,False
C0142,2025-06-03 14:32:34.605616+00:00,Data_Usage,74.0,403.0,21,Other,Houston,2023-06-12 00:00:00+00:00,Two Year,Premium,149.37,4322.15,Mail,1,,,,,2024-08-22 00:00:00+00:00,171.11,Paid,68.14,73.0,104.0,True
C0086,2025-06-02 18:50:34.605621+00:00,Video_Stream,58.0,38.0,20,Male,Los Angeles,2025-05-03 00:00:00+00:00,Two Year,Standard,42.46,1714.01,Credit Card,1,,,,,2025-01-02 00:00:00+00:00,110.7,Paid,38.96,312.0,197.0,False
C0357,2025-06-03 04:42:34.605641+00:00,App_Login,0.0,0.0,38,Male,Houston,2024-05-17 00:00:00+00:00,Two Year,Premium,106.88,4224.75,Mail,0,,,,,2025-04-18 00:00:00+00:00,197.7,Overdue,94.79,387.0,47.0,True
C0867,2025-06-03 12:47:34.605658+00:00,Data_Usage,92.0,0.0,64,Other,New York,2024-09-26 00:00:00+00:00,Two Year,Basic,70.54,162.57,Credit Card,0,,,,,2025-06-02 00:00:00+00:00,35.18,Paid,57.18,45.0,167.0,True
C0261,2025-06-03 10:29:34.605666+00:00,Sms_Sent,35.0,0.0,36,Female,Houston,2025-01-12 00:00:00+00:00,Two Year,Standard,141.62,4990.87,E-Wallet,1,,,,,2024-12-16 00:00:00+00:00,137.91,Overdue,43.85,427.0,123.0,True
C0855,2025-06-02 18:46:34.605668+00:00,App_Login,1.0,0.0,46,Other,Chicago,2024-02-10 00:00:00+00:00,Annual,Premium,145.03,526.71,E-Wallet,0,,,,,2024-11-21 00:00:00+00:00,49.0,Due,38.86,378.0,167.0,True
C0686,2025-06-03 07:14:34.605674+00:00,Data_Usage,41.0,0.0,23,Other,Los Angeles,2024-05-10 00:00:00+00:00,Two Year,Premium,127.37,3710.97,Bank Transfer,1,,,,,2025-02-20 00:00:00+00:00,97.88,Paid,95.75,344.0,2.0,False
C0171,2025-06-02 23:53:34.605732+00:00,Data_Usage,84.0,0.0,30,Male,Miami,2023-11-18 00:00:00+00:00,Two Year,Premium,25.72,1291.61,Mail,0,,,,,2024-11-25 00:00:00+00:00,39.0,Paid,21.95,173.0,37.0,False
C0141,2025-06-03 12:34:34.605746+00:00,Sms_Sent,0.0,547.0,20,Male,New York,2023-03-22 00:00:00+00:00,Monthly,Premium,27.77,3200.86,Mail,1,,,,,2024-06-19 00:00:00+00:00,13.62,Due,23.03,343.0,79.0,True
C0063,2025-06-02 19:13:34.605748+00:00,Data_Usage,7.0,522.0,42,Female,Miami,2024-02-12 00:00:00+00:00,Annual,Standard,93.18,3276.03,E-Wallet,1,,,,,2025-03-12 00:00:00+00:00,53.44,Overdue,94.36,343.0,10.0,True
C0264,2025-06-03 03:04:34.605773+00:00,App_Login,0.0,0.0,70,Female,Houston,2024-02-12 00:00:00+00:00,Annual,Basic,52.12,1636.0,Credit Card,1,,,,,2024-11-26 00:00:00+00:00,165.88,Paid,89.53,105.0,111.0,False
C0372,2025-06-02 23:36:34.605776+00:00,Sms_Sent,19.0,0.0,32,Female,Houston,2025-03-25 00:00:00+00:00,Annual,Standard,104.35,1198.58,Bank Transfer,0,,,,,2024-10-13 00:00:00+00:00,164.47,Paid,88.09,198.0,182.0,False
C0544,2025-06-03 10:15:34.605784+00:00,Video_Stream,89.0,443.0,25,Male,Los Angeles,2023-11-05 00:00:00+00:00,Monthly,Premium,105.9,1628.52,Bank Transfer,0,,,,,2024-09-14 00:00:00+00:00,181.52,Overdue,43.15,191.0,168.0,True
C0559,2025-06-03 10:10:34.605804+00:00,Video_Stream,43.0,0.0,58,Other,Miami,2024-12-30 00:00:00+00:00,Monthly,Premium,23.2,4094.52,E-Wallet,0,,,,,2025-01-08 00:00:00+00:00,44.01,Paid,11.46,388.0,2.0,False
C0840,2025-06-02 20:57:34.605808+00:00,Data_Usage,47.0,0.0,26,Female,Miami,2023-10-20 00:00:00+00:00,Annual,Basic,90.74,1268.33,Bank Transfer,1,,,,,2024-10-18 00:00:00+00:00,113.89,Overdue,51.13,52.0,52.0,True
C0191,2025-06-02 20:04:34.605812+00:00,App_Login,63.0,0.0,37,Female,Miami,2024-10-31 00:00:00+00:00,Monthly,Standard,115.57,710.52,Bank Transfer,0,,,,,2024-10-01 00:00:00+00:00,174.97,Overdue,88.67,154.0,139.0,True
C0154,2025-06-03 00:59:34.605814+00:00,Video_Stream,81.0,0.0,55,Other,Chicago,2023-02-27 00:00:00+00:00,Annual,Standard,60.85,711.35,Mail,1,,,,,2024-06-28 00:00:00+00:00,129.44,Due,6.45,1.0,61.0,True
C0863,2025-06-02 20:41:34.605844+00:00,Call,0.0,0.0,59,Other,Houston,2022-10-22 00:00:00+00:00,Two Year,Basic,89.37,3495.3,Bank Transfer,1,,,,,2024-11-17 00:00:00+00:00,72.94,Overdue,36.15,181.0,69.0,True
C0951,2025-06-03 04:29:34.605846+00:00,Sms_Sent,95.0,0.0,29,Female,Chicago,2024-02-24 00:00:00+00:00,Monthly,Standard,54.55,1199.11,E-Wallet,0,,,,,2024-11-18 00:00:00+00:00,25.6,Overdue,34.43,210.0,42.0,False
C0691,2025-06-03 15:26:34.605848+00:00,Sms_Sent,21.0,0.0,26,Male,Los Angeles,2024-11-12 00:00:00+00:00,Monthly,Standard,20.49,1415.48,Credit Card,0,,,,,2024-06-14 00:00:00+00:00,35.87,Overdue,86.3,276.0,59.0,False
C0720,2025-06-03 08:04:34.605878+00:00,App_Login,0.0,79.0,41,Female,Los Angeles,2023-10-03 00:00:00+00:00,Annual,Premium,90.26,3018.24,Bank Transfer,1,,,,,2025-05-01 00:00:00+00:00,160.64,Paid,50.29,137.0,99.0,True
C0600,2025-06-03 02:50:34.605880+00:00,Call,41.0,450.0,26,Other,New York,2023-09-30 00:00:00+00:00,Annual,Basic,28.54,3259.42,Credit Card,0,,,,,2024-10-11 00:00:00+00:00,154.42,Overdue,68.36,177.0,189.0,True
C0838,2025-06-03 00:42:34.605882+00:00,Call,0.0,0.0,42,Female,Houston,2023-10-28 00:00:00+00:00,Annual,Basic,135.11,4714.59,Credit Card,1,,,,,2024-12-31 00:00:00+00:00,80.41,Overdue,8.49,347.0,88.0,False
C0980,2025-06-03 16:13:34.605886+00:00,Data_Usage,56.0,0.0,41,Male,New York,2024-08-04 00:00:00+00:00,Monthly,Standard,135.6,3605.72,Mail,0,,,,,2025-02-01 00:00:00+00:00,95.49,Paid,1.1,236.0,0.0,True
C0788,2025-06-02 21:04:34.605898+00:00,App_Login,0.0,0.0,49,Female,Los Angeles,2023-01-25 00:00:00+00:00,Two Year,Standard,142.29,4423.02,Bank Transfer,1,,,,,2024-09-21 00:00:00+00:00,144.82,Due,40.85,52.0,63.0,False
C0071,2025-06-03 12:39:34.605911+00:00,Data_Usage,24.0,367.0,35,Female,Los Angeles,2024-12-26 00:00:00+00:00,Two Year,Basic,72.11,3240.59,Mail,0,,,,,2024-11-16 00:00:00+00:00,143.76,Paid,12.41,486.0,98.0,False
C0672,2025-06-02 18:54:34.605933+00:00,Video_Stream,0.0,0.0,34,Male,Miami,2025-02-22 00:00:00+00:00,Annual,Standard,132.18,3931.38,Mail,1,,,,,2025-03-14 00:00:00+00:00,122.41,Due,58.13,499.0,6.0,False
C0084,2025-06-02 19:38:34.605942+00:00,Data_Usage,93.0,0.0,36,Female,New York,2023-07-10 00:00:00+00:00,Two Year,Standard,50.96,3788.13,E-Wallet,0,,,,,2024-09-02 00:00:00+00:00,75.84,Overdue,44.85,87.0,171.0,True
C0044,2025-06-03 16:33:34.605994+00:00,Data_Usage,96.0,0.0,61,Female,Houston,2025-02-22 00:00:00+00:00,Monthly,Standard,26.36,2804.86,Credit Card,1,,,,,2024-11-18 00:00:00+00:00,109.82,Overdue,45.26,142.0,57.0,True
C0384,2025-06-03 14:22:34.606015+00:00,App_Login,1.0,0.0,26,Other,Miami,2024-03-03 00:00:00+00:00,Annual,Premium,98.2,1489.9,E-Wallet,0,,,,,2025-04-18 00:00:00+00:00,67.79,Due,6.6,46.0,4.0,False
C0409,2025-06-03 15:39:34.606021+00:00,Call,73.0,449.0,24,Male,New York,2025-02-22 00:00:00+00:00,Monthly,Basic,109.31,401.21,Credit Card,1,,,,,2024-11-05 00:00:00+00:00,77.09,Overdue,45.71,80.0,8.0,False
C0651,2025-06-03 13:52:34.606030+00:00,Call,0.0,204.0,58,Female,New York,2024-11-24 00:00:00+00:00,Two Year,Premium,44.93,2439.76,E-Wallet,0,,,,,2024-12-12 00:00:00+00:00,16.59,Due,44.76,278.0,183.0,True
C0808,2025-06-03 00:53:34.606036+00:00,Data_Usage,0.0,227.0,65,Other,Miami,2024-05-08 00:00:00+00:00,Annual,Basic,120.75,4701.22,E-Wallet,0,,,,,2024-09-06 00:00:00+00:00,139.9,Due,40.71,363.0,70.0,True
C0776,2025-06-03 15:09:34.606045+00:00,App_Login,56.0,0.0,44,Female,Houston,2024-11-01 00:00:00+00:00,Two Year,Premium,74.32,2885.53,Bank Transfer,0,,,,,2025-01-17 00:00:00+00:00,72.89,Paid,78.38,314.0,26.0,True
C0306,2025-06-03 10:45:34.606146+00:00,Data_Usage,34.0,0.0,36,Female,Miami,2024-09-26 00:00:00+00:00,Monthly,Premium,110.07,4163.52,E-Wallet,0,,,,,2024-08-17 00:00:00+00:00,104.02,Paid,10.44,434.0,59.0,True
C0641,2025-06-03 10:55:34.606152+00:00,App_Login,70.0,0.0,61,Female,Houston,2023-07-16 00:00:00+00:00,Annual,Basic,103.81,1747.24,Mail,1,,,,,2024-07-10 00:00:00+00:00,174.89,Due,33.5,380.0,42.0,False
C0087,2025-06-02 19:44:34.606170+00:00,Video_Stream,0.0,0.0,27,Female,Houston,2024-05-09 00:00:00+00:00,Two Year,Basic,143.14,2512.12,Credit Card,1,,,,,2024-08-21 00:00:00+00:00,86.05,Paid,42.42,94.0,100.0,False
C0925,2025-06-03 14:19:34.606175+00:00,Sms_Sent,26.0,470.0,34,Other,Houston,2024-08-07 00:00:00+00:00,Monthly,Premium,27.69,3726.09,Mail,1,,,,,2025-05-26 00:00:00+00:00,165.95,Paid,86.64,84.0,171.0,True
C0354,2025-06-02 23:51:34.606188+00:00,Call,0.0,0.0,44,Female,New York,2024-12-22 00:00:00+00:00,Annual,Standard,147.93,1647.22,Mail,0,,,,,2025-01-19 00:00:00+00:00,126.45,Paid,57.2,207.0,68.0,True
C0510,2025-06-03 15:00:34.606189+00:00,Sms_Sent,23.0,137.0,43,Male,Los Angeles,2022-10-31 00:00:00+00:00,Two Year,Standard,103.79,1553.15,E-Wallet,0,,,,,2024-11-20 00:00:00+00:00,147.56,Due,9.14,142.0,92.0,True
C0103,2025-06-02 17:39:34.606196+00:00,Video_Stream,0.0,0.0,51,Male,New York,2022-10-30 00:00:00+00:00,Annual,Premium,142.17,4241.16,Bank Transfer,0,,,,,2025-05-13 00:00:00+00:00,169.47,Paid,60.8,472.0,48.0,True
C0075,2025-06-03 10:31:34.606216+00:00,Call,0.0,562.0,68,Female,Los Angeles,2023-02-08 00:00:00+00:00,Monthly,Premium,35.51,2756.78,Mail,1,,,,,2024-12-03 00:00:00+00:00,45.03,Due,50.1,337.0,97.0,False
C0830,2025-06-03 12:20:34.606229+00:00,Sms_Sent,0.0,545.0,54,Other,Houston,2022-10-06 00:00:00+00:00,Two Year,Standard,27.0,1341.03,Credit Card,1,,,,,2024-10-16 00:00:00+00:00,143.1,Paid,61.8,495.0,177.0,False
C0543,2025-06-02 18:36:34.606249+00:00,Call,69.0,0.0,50,Female,Los Angeles,2023-08-16 00:00:00+00:00,Annual,Premium,104.42,1244.52,E-Wallet,0,,,,,2024-07-08 00:00:00+00:00,142.26,Due,71.41,197.0,115.0,True
C0756,2025-06-03 15:43:34.606255+00:00,Video_Stream,6.0,0.0,20,Female,Miami,2024-10-03 00:00:00+00:00,Monthly,Premium,100.52,154.91,Bank Transfer,1,,,,,2024-08-30 00:00:00+00:00,26.29,Overdue,15.33,3.0,78.0,False
C0090,2025-06-02 17:52:34.606276+00:00,Sms_Sent,98.0,0.0,44,Other,New York,2023-08-17 00:00:00+00:00,Annual,Basic,141.32,4257.52,Credit Card,1,,,,,2024-12-12 00:00:00+00:00,150.56,Paid,87.37,425.0,164.0,False
C0959,2025-06-03 03:55:34.606290+00:00,App_Login,14.0,278.0,51,Male,Houston,2024-04-13 00:00:00+00:00,Annual,Basic,53.42,4518.44,E-Wallet,1,,,,,2025-02-18 00:00:00+00:00,145.96,Due,51.44,191.0,157.0,True
C0695,2025-06-03 15:27:34.606314+00:00,Call,65.0,0.0,58,Female,Houston,2022-09-25 00:00:00+00:00,Monthly,Standard,22.0,1496.06,E-Wallet,1,Faq,2025-06-03 15:52:25.053479+00:00,229.0,Chrome,2024-12-06 00:00:00+00:00,19.8,Paid,45.37,438.0,10.0,True
C0928,2025-06-03 02:41:34.606338+00:00,App_Login,4.0,0.0,30,Male,Chicago,2024-06-25 00:00:00+00:00,Monthly,Premium,146.91,914.93,Mail,0,,,,,2025-01-06 00:00:00+00:00,167.5,Overdue,91.59,51.0,115.0,False
C0092,2025-06-03 02:15:34.606344+00:00,Data_Usage,23.0,0.0,42,Male,Chicago,2024-06-21 00:00:00+00:00,Monthly,Premium,120.16,3142.49,Bank Transfer,0,,,,,2024-07-12 00:00:00+00:00,88.07,Due,19.23,87.0,165.0,False
C0225,2025-06-03 08:24:34.606353+00:00,App_Login,0.0,77.0,31,Male,Houston,2023-05-26 00:00:00+00:00,Monthly,Standard,117.42,2601.88,Mail,0,,,,,2024-10-05 00:00:00+00:00,113.23,Overdue,33.54,293.0,5.0,False
C0527,2025-06-03 15:39:34.606361+00:00,Call,31.0,0.0,55,Male,Miami,2024-09-10 00:00:00+00:00,Monthly,Premium,47.45,1897.42,E-Wallet,1,,,,,2025-03-29 00:00:00+00:00,192.64,Paid,16.13,445.0,166.0,False
C0708,2025-06-03 11:14:34.606363+00:00,Sms_Sent,68.0,0.0,50,Other,Chicago,2023-04-27 00:00:00+00:00,Two Year,Basic,148.97,4522.16,Credit Card,1,,,,,2025-04-15 00:00:00+00:00,97.47,Paid,73.46,396.0,66.0,False
C0787,2025-06-02 20:08:34.606368+00:00,Video_Stream,4.0,0.0,33,Male,Houston,2024-03-12 00:00:00+00:00,Two Year,Premium,33.12,1544.06,Bank Transfer,0,,,,,2024-11-13 00:00:00+00:00,83.06,Overdue,41.09,238.0,145.0,True
C0501,2025-06-03 15:31:34.606389+00:00,Call,12.0,0.0,54,Female,Miami,2022-09-07 00:00:00+00:00,Monthly,Standard,133.58,253.74,Credit Card,0,,,,,2024-08-05 00:00:00+00:00,159.31,Paid,20.74,18.0,22.0,False
C0281,2025-06-02 23:05:34.606428+00:00,Sms_Sent,0.0,0.0,64,Female,Houston,2025-01-18 00:00:00+00:00,Two Year,Premium,44.5,982.04,Credit Card,0,,,,,2024-09-19 00:00:00+00:00,46.32,Paid,18.14,182.0,106.0,True
C0502,2025-06-03 13:24:34.606452+00:00,Sms_Sent,31.0,0.0,61,Female,Chicago,2023-12-19 00:00:00+00:00,Monthly,Premium,137.14,93.93,Bank Transfer,1,,,,,2024-06-11 00:00:00+00:00,60.11,Overdue,57.85,429.0,8.0,True
C0753,2025-06-03 10:05:34.606462+00:00,App_Login,100.0,0.0,20,Female,Chicago,2025-04-16 00:00:00+00:00,Annual,Basic,42.43,2890.11,Credit Card,0,,,,,2024-09-29 00:00:00+00:00,124.84,Overdue,49.44,179.0,1.0,False
C0625,2025-06-03 09:08:34.606470+00:00,App_Login,72.0,0.0,37,Male,Houston,2022-12-25 00:00:00+00:00,Monthly,Premium,55.97,168.49,Bank Transfer,0,,,,,2024-11-06 00:00:00+00:00,154.47,Overdue,49.33,320.0,175.0,True
C0102,2025-06-03 10:20:34.606478+00:00,App_Login,26.0,0.0,49,Other,Miami,2023-08-19 00:00:00+00:00,Monthly,Premium,24.77,2176.56,Credit Card,1,,,,,2025-05-03 00:00:00+00:00,54.78,Paid,35.09,60.0,98.0,True
C0566,2025-06-03 04:12:34.606480+00:00,Data_Usage,85.0,0.0,50,Female,Miami,2022-09-13 00:00:00+00:00,Monthly,Standard,99.14,4240.25,Credit Card,0,,,,,2024-09-03 00:00:00+00:00,170.73,Due,40.2,201.0,27.0,True
C0908,2025-06-03 16:34:34.606495+00:00,Sms_Sent,71.0,283.0,27,Female,Miami,2023-03-20 00:00:00+00:00,Two Year,Standard,77.52,2240.1,Bank Transfer,0,,,,,2025-03-21 00:00:00+00:00,167.33,Due,47.45,443.0,168.0,True
C0660,2025-06-02 20:28:34.606503+00:00,Sms_Sent,0.0,0.0,31,Other,New York,2023-07-10 00:00:00+00:00,Monthly,Standard,130.75,1189.01,Bank Transfer,1,,,,,2024-07-13 00:00:00+00:00,164.92,Overdue,59.56,417.0,74.0,True
C0028,2025-06-03 06:23:34.606515+00:00,Data_Usage,94.0,0.0,59,Other,Los Angeles,2023-03-10 00:00:00+00:00,Two Year,Basic,107.53,221.06,Mail,0,,,,,2025-04-15 00:00:00+00:00,18.49,Overdue,41.74,301.0,27.0,True
C0106,2025-06-02 23:13:34.606517+00:00,Call,23.0,545.0,26,Male,Houston,2024-03-01 00:00:00+00:00,Monthly,Standard,45.62,1505.55,E-Wallet,0,,,,,2025-03-09 00:00:00+00:00,110.22,Overdue,92.12,107.0,179.0,False
C0190,2025-06-03 14:04:34.606519+00:00,Call,19.0,0.0,51,Female,Chicago,2024-04-18 00:00:00+00:00,Annual,Basic,148.33,1782.81,Credit Card,0,,,,,2025-04-01 00:00:00+00:00,195.52,Overdue,1.76,330.0,97.0,True
C0250,2025-06-03 09:28:34.606521+00:00,App_Login,75.0,0.0,22,Female,Los Angeles,2024-08-23 00:00:00+00:00,Monthly,Basic,113.43,980.9,Bank Transfer,1,,,,,2024-09-29 00:00:00+00:00,77.41,Paid,66.53,366.0,9.0,False
C0836,2025-06-03 10:59:34.606527+00:00,Call,0.0,132.0,58,Other,New York,2023-11-13 00:00:00+00:00,Annual,Premium,86.7,1962.52,Bank Transfer,1,,,,,2024-07-12 00:00:00+00:00,19.34,Paid,56.51,354.0,115.0,False
C0487,2025-06-03 03:15:34.606544+00:00,Video_Stream,100.0,210.0,62,Other,Miami,2025-04-09 00:00:00+00:00,Monthly,Premium,76.51,2102.83,Bank Transfer,0,,,,,2024-07-28 00:00:00+00:00,34.07,Overdue,84.95,229.0,149.0,True
C0288,2025-06-03 08:12:34.606547+00:00,App_Login,27.0,553.0,26,Female,Chicago,2024-04-09 00:00:00+00:00,Annual,Standard,43.76,1080.6,Mail,1,,,,,2024-07-21 00:00:00+00:00,171.87,Due,41.27,482.0,105.0,True
